-32.0,-217.64359353944897, 0.0, 12, 601
-16.0,-217.64359353944897, 0.0, 12, 601
-60.0,-203.78718707889794, 0.0, 12, 601
-44.0,-203.78718707889794, 0.0, 12, 601
-28.0,-203.78718707889794, 0.0, 12, 601
-640.0,-189.93078061834692, 0.0, 12, 601
-96.0,-189.93078061834692, 0.0, 12, 601
-80.0,-189.93078061834692, 0.0, 12, 601
-64.0,-189.93078061834692, 0.0, 12, 601
-48.0,-189.93078061834692, 0.0, 12, 601
192.0,-189.93078061834692, 0.0, 12, 601
208.0,-189.93078061834692, 0.0, 12, 601
224.0,-189.93078061834692, 0.0, 12, 601
-668.0,-176.0743741577959, 0.0, 12, 601
-652.0,-176.0743741577959, 0.0, 12, 601
-636.0,-176.0743741577959, 0.0, 12, 601
-620.0,-176.0743741577959, 0.0, 12, 601
-124.0,-176.0743741577959, 0.0, 12, 601
-108.0,-176.0743741577959, 0.0, 12, 601
-92.0,-176.0743741577959, 0.0, 12, 601
-76.0,-176.0743741577959, 0.0, 12, 601
-60.0,-176.0743741577959, 0.0, 12, 601
116.0,-176.0743741577959, 0.0, 12, 601
132.0,-176.0743741577959, 0.0, 12, 601
148.0,-176.0743741577959, 0.0, 12, 601
164.0,-176.0743741577959, 0.0, 12, 601
180.0,-176.0743741577959, 0.0, 12, 601
196.0,-176.0743741577959, 0.0, 12, 601
212.0,-176.0743741577959, 0.0, 12, 601
-688.0,-162.21796769724486, 0.0, 12, 601
-672.0,-162.21796769724486, 0.0, 12, 601
-656.0,-162.21796769724486, 0.0, 12, 601
-640.0,-162.21796769724486, 0.0, 12, 601
-624.0,-162.21796769724486, 0.0, 12, 601
-608.0,-162.21796769724486, 0.0, 12, 601
-144.0,-162.21796769724486, 0.0, 12, 601
-128.0,-162.21796769724486, 0.0, 12, 601
-112.0,-162.21796769724486, 0.0, 12, 601
-96.0,-162.21796769724486, 0.0, 12, 601
-80.0,-162.21796769724486, 0.0, 12, 601
64.0,-162.21796769724486, 0.0, 12, 601
80.0,-162.21796769724486, 0.0, 12, 601
96.0,-162.21796769724486, 0.0, 12, 601
112.0,-162.21796769724486, 0.0, 12, 601
128.0,-162.21796769724486, 0.0, 12, 601
144.0,-162.21796769724486, 0.0, 12, 601
160.0,-162.21796769724486, 0.0, 12, 601
176.0,-162.21796769724486, 0.0, 12, 601
192.0,-162.21796769724486, 0.0, 12, 601
208.0,-162.21796769724486, 0.0, 12, 601
-668.0,-148.36156123669383, 0.0, 12, 601
-652.0,-148.36156123669383, 0.0, 12, 601
-636.0,-148.36156123669383, 0.0, 12, 601
-620.0,-148.36156123669383, 0.0, 12, 601
-604.0,-148.36156123669383, 0.0, 12, 601
-588.0,-148.36156123669383, 0.0, 12, 601
-156.0,-148.36156123669383, 0.0, 12, 601
-140.0,-148.36156123669383, 0.0, 12, 601
-124.0,-148.36156123669383, 0.0, 12, 601
-108.0,-148.36156123669383, 0.0, 12, 601
-92.0,-148.36156123669383, 0.0, 12, 601
-76.0,-148.36156123669383, 0.0, 12, 601
36.0,-148.36156123669383, 0.0, 12, 601
52.0,-148.36156123669383, 0.0, 12, 601
68.0,-148.36156123669383, 0.0, 12, 601
84.0,-148.36156123669383, 0.0, 12, 601
100.0,-148.36156123669383, 0.0, 12, 601
116.0,-148.36156123669383, 0.0, 12, 601
132.0,-148.36156123669383, 0.0, 12, 601
148.0,-148.36156123669383, 0.0, 12, 601
164.0,-148.36156123669383, 0.0, 12, 601
180.0,-148.36156123669383, 0.0, 12, 601
196.0,-148.36156123669383, 0.0, 12, 601
-624.0,-134.5051547761428, 0.0, 12, 601
-608.0,-134.5051547761428, 0.0, 12, 601
-592.0,-134.5051547761428, 0.0, 12, 601
-176.0,-134.5051547761428, 0.0, 12, 601
-160.0,-134.5051547761428, 0.0, 12, 601
-144.0,-134.5051547761428, 0.0, 12, 601
-128.0,-134.5051547761428, 0.0, 12, 601
-112.0,-134.5051547761428, 0.0, 12, 601
-96.0,-134.5051547761428, 0.0, 12, 601
-80.0,-134.5051547761428, 0.0, 12, 601
0.0,-134.5051547761428, 0.0, 12, 601
16.0,-134.5051547761428, 0.0, 12, 601
32.0,-134.5051547761428, 0.0, 12, 601
48.0,-134.5051547761428, 0.0, 12, 601
64.0,-134.5051547761428, 0.0, 12, 601
80.0,-134.5051547761428, 0.0, 12, 601
96.0,-134.5051547761428, 0.0, 12, 601
112.0,-134.5051547761428, 0.0, 12, 601
128.0,-134.5051547761428, 0.0, 12, 601
144.0,-134.5051547761428, 0.0, 12, 601
160.0,-134.5051547761428, 0.0, 12, 601
176.0,-134.5051547761428, 0.0, 12, 601
192.0,-134.5051547761428, 0.0, 12, 601
